date,location_key,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,cumulative_confirmed_age_9,new_deceased_age_0,new_deceased_age_1,new_deceased_age_2,new_deceased_age_3,new_deceased_age_4,new_deceased_age_5,new_deceased_age_6,new_deceased_age_7,new_deceased_age_8,new_deceased_age_9,cumulative_deceased_age_0,cumulative_deceased_age_1,cumulative_deceased_age_2,cumulative_deceased_age_3,cumulative_deceased_age_4,cumulative_deceased_age_5,cumulative_deceased_age_6,cumulative_deceased_age_7,cumulative_deceased_age_8,cumulative_deceased_age_9,new_recovered_age_0,new_recovered_age_1,new_recovered_age_2,new_recovered_age_3,new_recovered_age_4,new_recovered_age_5,new_recovered_age_6,new_recovered_age_7,new_recovered_age_8,new_recovered_age_9,cumulative_recovered_age_0,cumulative_recovered_age_1,cumulative_recovered_age_2,cumulative_recovered_age_3,cumulative_recovered_age_4,cumulative_recovered_age_5,cumulative_recovered_age_6,cumulative_recovered_age_7,cumulative_recovered_age_8,cumulative_recovered_age_9,new_tested_age_0,new_tested_age_1,new_tested_age_2,new_tested_age_3,new_tested_age_4,new_tested_age_5,new_tested_age_6,new_tested_age_7,new_tested_age_8,new_tested_age_9,cumulative_tested_age_0,cumulative_tested_age_1,cumulative_tested_age_2,cumulative_tested_age_3,cumulative_tested_age_4,cumulative_tested_age_5,cumulative_tested_age_6,cumulative_tested_age_7,cumulative_tested_age_8,cumulative_tested_age_9,new_hospitalized_patients_age_0,new_hospitalized_patients_age_1,new_hospitalized_patients_age_2,new_hospitalized_patients_age_3,new_hospitalized_patients_age_4,new_hospitalized_patients_age_5,new_hospitalized_patients_age_6,new_hospitalized_patients_age_7,new_hospitalized_patients_age_8,new_hospitalized_patients_age_9,cumulative_hospitalized_patients_age_0,cumulative_hospitalized_patients_age_1,cumulative_hospitalized_patients_age_2,cumulative_hospitalized_patients_age_3,cumulative_hospitalized_patients_age_4,cumulative_hospitalized_patients_age_5,cumulative_hospitalized_patients_age_6,cumulative_hospitalized_patients_age_7,cumulative_hospitalized_patients_age_8,cumulative_hospitalized_patients_age_9,new_intensive_care_patients_age_0,new_intensive_care_patients_age_1,new_intensive_care_patients_age_2,new_intensive_care_patients_age_3,new_intensive_care_patients_age_4,new_intensive_care_patients_age_5,new_intensive_care_patients_age_6,new_intensive_care_patients_age_7,new_intensive_care_patients_age_8,new_intensive_care_patients_age_9,cumulative_intensive_care_patients_age_0,cumulative_intensive_care_patients_age_1,cumulative_intensive_care_patients_age_2,cumulative_intensive_care_patients_age_3,cumulative_intensive_care_patients_age_4,cumulative_intensive_care_patients_age_5,cumulative_intensive_care_patients_age_6,cumulative_intensive_care_patients_age_7,cumulative_intensive_care_patients_age_8,cumulative_intensive_care_patients_age_9,new_ventilator_patients_age_0,new_ventilator_patients_age_1,new_ventilator_patients_age_2,new_ventilator_patients_age_3,new_ventilator_patients_age_4,new_ventilator_patients_age_5,new_ventilator_patients_age_6,new_ventilator_patients_age_7,new_ventilator_patients_age_8,new_ventilator_patients_age_9,cumulative_ventilator_patients_age_0,cumulative_ventilator_patients_age_1,cumulative_ventilator_patients_age_2,cumulative_ventilator_patients_age_3,cumulative_ventilator_patients_age_4,cumulative_ventilator_patients_age_5,cumulative_ventilator_patients_age_6,cumulative_ventilator_patients_age_7,cumulative_ventilator_patients_age_8,cumulative_ventilator_patients_age_9,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,age_bin_9
2021-01-25,AR,169,686,2273,2142,1799,1391,837,469,210,65,41600,94024,364435,453752,377368,265306,162348,89237,46397,18202,0,0,2,2,6,13,31,57,47,26,66,50,287,661,1790,4428,9982,14042,12981,6329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1116,3189,9071,8869,7390,5395,3279,1792,869,262,199147,282384,996998,1242307,1012633,688095,428690,241563,133521,55082,38,10,30,26,48,69,121,131,111,38,18040,9086,19584,27536,27850,29672,34725,36436,30372,14134,5,2,6,3,6,19,30,27,25,3,1674,718,1324,1799,2881,5093,8367,9117,6565,2373,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-
2021-01-26,AR,183,757,2399,2169,1739,1329,922,490,231,80,41783,94781,366834,455921,379107,266635,163270,89727,46628,18282,0,0,2,4,6,25,39,50,43,22,66,50,289,665,1796,4453,10021,14092,13024,6351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1010,3056,9110,8797,7163,5306,3407,1851,815,316,200157,285440,1006108,1251104,1019796,693401,432097,243414,134336,55398,39,8,26,38,55,66,108,131,101,34,18079,9094,19610,27574,27905,29738,34833,36567,30473,14168,6,0,1,2,5,18,36,43,14,5,1680,718,1325,1801,2886,5111,8403,9160,6579,2378,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-
2021-01-27,AR,197,777,2345,2077,1696,1256,832,463,199,45,41980,95558,369179,457998,380803,267891,164102,90190,46827,18327,0,0,2,2,9,19,35,52,53,17,66,50,291,667,1805,4472,10056,14144,13077,6368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1228,3237,9174,9502,7624,5346,3379,1810,841,243,201385,288677,1015282,1260606,1027420,698747,435476,245224,135177,55641,35,19,31,34,52,71,92,125,75,44,18114,9113,19641,27608,27957,29809,34925,36692,30548,14212,5,0,1,2,11,10,25,38,13,6,1685,718,1326,1803,2897,5121,8428,9198,6592,2384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-
2021-01-28,AR,160,680,2274,1970,1638,1130,793,414,160,45,42140,96238,371453,459968,382441,269021,164895,90604,46987,18372,0,0,2,1,3,14,33,59,38,18,66,50,293,668,1808,4486,10089,14203,13115,6386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1089,3106,9142,8948,7212,4969,3298,1721,668,217,202474,291783,1024424,1269554,1034632,703716,438774,246945,135845,55858,48,15,27,29,33,73,74,102,75,25,18162,9128,19668,27637,27990,29882,34999,36794,30623,14237,3,1,3,5,3,19,16,27,26,5,1688,719,1329,1808,2900,5140,8444,9225,6618,2389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-
2021-01-29,AR,157,665,1989,1830,1504,1200,732,413,179,50,42297,96903,373442,461798,383945,270221,165627,91017,47166,18422,0,0,0,3,3,13,30,47,45,11,66,50,293,671,1811,4499,10119,14250,13160,6397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1094,3326,8844,9255,7505,5551,3379,1752,720,212,203568,295109,1033268,1278809,1042137,709267,442153,248697,136565,56070,46,19,26,38,39,68,93,98,70,31,18208,9147,19694,27675,28029,29950,35092,36892,30693,14268,2,2,2,4,12,18,24,29,12,5,1690,721,1331,1812,2912,5158,8468,9254,6630,2394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-
2021-01-30,AR,119,544,1422,1330,1068,867,526,321,141,45,42416,97447,374864,463128,385013,271088,166153,91338,47307,18467,0,0,0,0,4,14,35,51,46,17,66,50,293,671,1815,4513,10154,14301,13206,6414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,893,3373,7232,7730,6889,4986,2843,1490,616,147,204461,298482,1040500,1286539,1049026,714253,444996,250187,137181,56217,22,11,12,22,44,50,57,65,79,29,18230,9158,19706,27697,28073,30000,35149,36957,30772,14297,3,0,0,6,3,10,19,12,17,6,1693,721,1331,1818,2915,5168,8487,9266,6647,2400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-
2021-01-31,AR,56,475,875,779,620,537,289,172,77,35,42472,97922,375739,463907,385633,271625,166442,91510,47384,18502,0,0,1,4,1,16,31,44,32,19,66,50,294,675,1816,4529,10185,14345,13238,6433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,550,3887,6014,6325,6539,4776,2230,954,355,115,205011,302369,1046514,1292864,1055565,719029,447226,251141,137536,56332,21,11,17,22,31,41,64,81,50,31,18251,9169,19723,27719,28104,30041,35213,37038,30822,14328,3,1,1,3,6,10,15,25,11,4,1696,722,1332,1821,2921,5178,8502,9291,6658,2404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-
2021-02-01,AR,118,775,1823,1899,1633,1244,796,420,182,45,42590,98697,377562,465806,387266,272869,167238,91930,47566,18547,0,1,0,7,5,9,33,49,43,14,66,51,294,682,1821,4538,10218,14394,13281,6447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1011,4461,8903,9662,9086,6431,3705,1785,727,191,206022,306830,1055417,1302526,1064651,725460,450931,252926,138263,56523,39,26,24,33,41,68,97,98,79,20,18290,9195,19747,27752,28145,30109,35310,37136,30901,14348,3,6,0,5,8,15,28,28,9,2,1699,728,1332,1826,2929,5193,8530,9319,6667,2406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-
2021-02-02,AR,149,728,1960,1901,1659,1300,798,391,192,71,42739,99425,379522,467707,388925,274169,168036,92321,47758,18618,0,0,0,2,4,18,20,51,43,23,66,51,294,684,1825,4556,10238,14445,13324,6470,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1133,4137,9718,10431,9606,6976,4162,2152,906,320,207155,310967,1065135,1312957,1074257,732436,455093,255078,139169,56843,29,17,30,22,40,70,88,102,92,27,18319,9212,19777,27774,28185,30179,35398,37238,30993,14375,5,2,2,2,7,18,30,33,10,3,1704,730,1334,1828,2936,5211,8560,9352,6677,2409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-
2021-02-03,AR,128,627,1840,1855,1573,1198,792,410,195,41,42867,100052,381362,469562,390498,275367,168828,92731,47953,18659,0,1,1,2,7,11,34,35,45,18,66,52,295,686,1832,4567,10272,14480,13369,6488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1031,3627,9011,9994,8627,6264,3872,2119,866,206,208186,314594,1074146,1322951,1082884,738700,458965,257197,140035,57049,33,21,35,35,36,76,94,106,93,43,18352,9233,19812,27809,28221,30255,35492,37344,31086,14418,3,1,3,4,4,12,24,32,19,6,1707,731,1337,1832,2940,5223,8584,9384,6696,2415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-
2021-02-04,AR,106,624,1707,1734,1442,1094,736,440,183,47,42973,100676,383069,471296,391940,276461,169564,93171,48136,18706,0,0,0,3,3,6,36,53,44,20,66,52,295,689,1835,4573,10308,14533,13413,6508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,960,2954,8138,8811,7415,5436,3416,1860,784,235,209146,317548,1082284,1331762,1090299,744136,462381,259057,140819,57284,36,12,28,35,33,54,77,93,63,29,18388,9245,19840,27844,28254,30309,35569,37437,31149,14447,7,1,4,3,6,11,22,22,12,7,1714,732,1341,1835,2946,5234,8606,9406,6708,2422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-
2021-02-05,AR,132,569,1577,1701,1385,1008,721,380,154,61,43105,101245,384646,472997,393325,277469,170285,93551,48290,18767,1,1,0,4,9,11,39,40,40,21,67,53,295,693,1844,4584,10347,14573,13453,6529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1059,2903,8091,8831,7171,5146,3350,1772,725,213,210205,320451,1090375,1340593,1097470,749282,465731,260829,141544,57497,34,13,24,25,42,51,97,97,76,35,18422,9258,19864,27869,28296,30360,35666,37534,31225,14482,4,3,4,2,10,12,24,27,15,8,1718,735,1345,1837,2956,5246,8630,9433,6723,2430,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-
2021-02-06,AR,79,352,1028,1120,930,709,491,249,128,34,43184,101597,385674,474117,394255,278178,170776,93800,48418,18801,0,0,0,4,6,8,35,48,34,12,67,53,295,697,1850,4592,10382,14621,13487,6541,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,710,2235,5922,6613,5614,4140,2530,1311,556,148,210915,322686,1096297,1347206,1103084,753422,468261,262140,142100,57645,36,14,21,24,39,46,75,81,67,26,18458,9272,19885,27893,28335,30406,35741,37615,31292,14508,8,1,4,5,12,12,19,27,19,9,1726,736,1349,1842,2968,5258,8649,9460,6742,2439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-
2021-02-07,AR,57,206,540,659,527,396,284,155,58,24,43241,101803,386214,474776,394782,278574,171060,93955,48476,18825,0,0,0,2,7,14,28,59,32,15,67,53,295,699,1857,4606,10410,14680,13519,6556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,508,1757,3891,4673,4148,2971,1629,804,323,83,211423,324443,1100188,1351879,1107232,756393,469890,262944,142423,57728,21,14,14,22,39,46,56,76,78,33,18479,9286,19899,27915,28374,30452,35797,37691,31370,14541,3,0,1,3,5,12,16,17,9,4,1729,736,1350,1845,2973,5270,8665,9477,6751,2443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-
2021-02-08,AR,125,498,1382,1613,1406,1059,678,386,185,51,43366,102301,387596,476389,396188,279633,171738,94341,48661,18876,1,0,0,1,5,10,21,34,40,8,68,53,295,700,1862,4616,10431,14714,13559,6564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1058,3188,7918,9394,8113,5677,3542,1788,770,250,212481,327631,1108106,1361273,1115345,762070,473432,264732,143193,57978,41,15,30,29,44,62,75,100,80,37,18520,9301,19929,27944,28418,30514,35872,37791,31450,14578,2,2,1,5,3,17,18,19,16,6,1731,738,1351,1850,2976,5287,8683,9496,6767,2449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-
2021-02-09,AR,123,467,1467,1720,1528,1051,743,422,190,50,43489,102768,389063,478109,397716,280684,172481,94763,48851,18926,1,1,1,0,5,11,20,44,39,16,69,54,296,700,1867,4627,10451,14758,13598,6580,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,997,2973,8287,9682,8396,6011,3772,2072,845,245,213478,330604,1116393,1370955,1123741,768081,477204,266804,144038,58223,43,16,14,35,38,55,116,92,76,31,18563,9317,19943,27979,28456,30569,35988,37883,31526,14609,1,1,0,3,5,10,30,17,5,2,1732,739,1351,1853,2981,5297,8713,9513,6772,2451,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-
2021-02-10,AR,136,456,1434,1647,1333,971,628,350,130,32,43625,103224,390497,479756,399049,281655,173109,95113,48981,18958,0,0,0,1,4,11,28,59,39,14,69,54,296,701,1871,4638,10479,14817,13637,6594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1120,2952,8536,10079,8475,5738,3620,1876,708,215,214598,333556,1124929,1381034,1132216,773819,480824,268680,144746,58438,33,15,24,30,40,53,82,94,77,34,18596,9332,19967,28009,28496,30622,36070,37977,31603,14643,4,2,3,4,11,14,23,22,22,1,1736,741,1354,1857,2992,5311,8736,9535,6794,2452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-
2021-02-11,AR,121,433,1471,1593,1382,1000,621,345,148,51,43746,103657,391968,481349,400431,282655,173730,95458,49129,19009,0,1,0,0,1,8,29,31,41,14,69,55,296,701,1872,4646,10508,14848,13678,6608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,991,2717,8044,9583,7969,5480,3384,1813,698,218,215589,336273,1132973,1390617,1140185,779299,484208,270493,145444,58656,37,16,22,37,37,63,72,74,55,29,18633,9348,19989,28046,28533,30685,36142,38051,31658,14672,2,4,2,5,4,15,22,24,10,5,1738,745,1356,1862,2996,5326,8758,9559,6804,2457,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-
2021-02-12,AR,119,507,1519,1579,1306,930,642,339,184,59,43865,104164,393487,482928,401737,283585,174372,95797,49313,19068,0,0,2,2,3,10,34,30,27,14,69,55,298,703,1875,4656,10542,14878,13705,6622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1020,3000,8386,9963,8454,5642,3480,1736,778,247,216609,339273,1141359,1400580,1148639,784941,487688,272229,146222,58903,49,17,19,25,45,63,74,96,84,27,18682,9365,20008,28071,28578,30748,36216,38147,31742,14699,4,2,0,2,7,12,13,20,17,5,1742,747,1356,1864,3003,5338,8771,9579,6821,2462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-
2021-02-13,AR,88,284,964,1077,884,711,471,259,130,31,43953,104448,394451,484005,402621,284296,174843,96056,49443,19099,0,0,1,1,7,12,32,41,33,21,69,55,299,704,1882,4668,10574,14919,13738,6643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,804,2690,6117,7791,6896,4712,2861,1376,593,166,217413,341963,1147476,1408371,1155535,789653,490549,273605,146815,59069,20,12,16,23,40,45,61,83,58,24,18702,9377,20024,28094,28618,30793,36277,38230,31800,14723,1,3,1,4,10,11,19,20,10,6,1743,750,1357,1868,3013,5349,8790,9599,6831,2468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-
2021-02-14,AR,31,203,508,538,534,397,256,172,54,23,43984,104651,394959,484543,403155,284693,175099,96228,49497,19122,0,0,1,4,6,13,22,32,38,10,69,55,300,708,1888,4681,10596,14951,13776,6653,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,450,2061,3705,4766,5022,3368,1867,948,321,97,217863,344024,1151181,1413137,1160557,793021,492416,274553,147136,59166,22,12,18,29,31,42,74,67,52,19,18724,9389,20042,28123,28649,30835,36351,38297,31852,14742,3,1,1,4,5,9,16,22,13,0,1746,751,1358,1872,3018,5358,8806,9621,6844,2468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-
2021-02-15,AR,58,226,693,832,827,554,378,205,82,34,44042,104877,395652,485375,403982,285247,175477,96433,49579,19156,0,0,0,3,10,13,32,37,33,14,69,55,300,711,1898,4694,10628,14988,13809,6667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,703,2752,5050,6476,6703,4196,2418,1168,447,146,218566,346776,1156231,1419613,1167260,797217,494834,275721,147583,59312,28,21,12,21,35,45,57,76,57,35,18752,9410,20054,28144,28684,30880,36408,38373,31909,14777,2,3,0,2,4,4,15,18,14,2,1748,754,1358,1874,3022,5362,8821,9639,6858,2470,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-
2021-02-16,AR,45,235,646,811,660,531,330,201,73,15,44087,105112,396298,486186,404642,285778,175807,96634,49652,19171,0,0,0,0,2,8,18,37,26,14,69,55,300,711,1900,4702,10646,15025,13835,6681,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,532,2574,5954,7903,6719,4276,2199,1063,408,105,219098,349350,1162185,1427516,1173979,801493,497033,276784,147991,59417,35,18,17,24,41,46,63,78,52,16,18787,9428,20071,28168,28725,30926,36471,38451,31961,14793,7,1,2,5,7,10,23,21,10,4,1755,755,1360,1879,3029,5372,8844,9660,6868,2474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-
2021-02-17,AR,127,458,1529,1744,1516,1085,761,452,172,44,44214,105570,397827,487930,406158,286863,176568,97086,49824,19215,0,0,0,1,3,15,26,42,30,14,69,55,300,712,1903,4717,10672,15067,13865,6695,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1099,2886,9595,11002,8480,5948,3907,2049,829,251,220197,352236,1171780,1438518,1182459,807441,500940,278833,148820,59668,45,12,24,27,41,62,72,80,70,21,18832,9440,20095,28195,28766,30988,36543,38531,32031,14814,3,1,2,7,5,15,20,16,9,3,1758,756,1362,1886,3034,5387,8864,9676,6877,2477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-
2021-02-18,AR,129,509,1578,1724,1465,1082,739,412,175,43,44343,106079,399405,489654,407623,287945,177307,97498,49999,19258,1,0,1,3,2,14,22,49,39,14,70,55,301,715,1905,4731,10694,15116,13904,6709,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,958,3197,9350,10850,8693,5999,3957,2222,915,280,221155,355433,1181130,1449368,1191152,813440,504897,281055,149735,59948,31,13,21,36,27,50,85,88,71,21,18863,9453,20116,28231,28793,31038,36628,38619,32102,14835,5,3,2,6,5,12,28,23,11,3,1763,759,1364,1892,3039,5399,8892,9699,6888,2480,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-
2021-02-19,AR,102,507,1531,1698,1453,1008,663,338,145,37,44445,106586,400936,491352,409076,288953,177970,97836,50144,19295,1,0,0,2,6,11,17,46,36,14,71,55,301,717,1911,4742,10711,15162,13940,6723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,965,3050,9150,10483,8292,5858,3751,1876,714,191,222120,358483,1190280,1459851,1199444,819298,508648,282931,150449,60139,31,15,23,28,47,57,75,94,56,33,18894,9468,20139,28259,28840,31095,36703,38713,32158,14868,6,3,1,4,7,10,19,25,14,3,1769,762,1365,1896,3046,5409,8911,9724,6902,2483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-
2021-02-20,AR,80,311,965,1092,910,668,456,268,113,21,44525,106897,401901,492444,409986,289621,178426,98104,50257,19316,0,0,0,2,2,11,27,36,26,11,71,55,301,719,1913,4753,10738,15198,13966,6734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,813,2281,6660,7824,6309,4337,2752,1432,542,141,222933,360764,1196940,1467675,1205753,823635,511400,284363,150991,60280,24,9,15,14,26,34,55,82,49,26,18918,9477,20154,28273,28866,31129,36758,38795,32207,14894,0,2,2,1,5,5,19,30,5,5,1769,764,1367,1897,3051,5414,8930,9754,6907,2488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-
2021-02-21,AR,41,195,626,645,566,416,256,165,58,12,44566,107092,402527,493089,410552,290037,178682,98269,50315,19328,0,1,1,0,4,13,32,39,32,9,71,56,302,719,1917,4766,10770,15237,13998,6743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,532,1604,4165,5406,4566,3193,1904,950,328,81,223465,362368,1201105,1473081,1210319,826828,513304,285313,151319,60361,24,9,16,27,30,41,54,78,60,27,18942,9486,20170,28300,28896,31170,36812,38873,32267,14921,2,0,1,3,2,8,13,21,13,6,1771,764,1368,1900,3053,5422,8943,9775,6920,2494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-
